episode,fatigue,skill_level,task_completion_time,task_complexity,task_type
7982,0.0,1,12.08796909744078,medium,collaborative
7983,0.0,1,8.896021998544752,high,robot-only
7984,0.5,2,7.524956421067575,low,collaborative
7985,0.5,2,11.500320139003742,high,human-only
7986,1.0,0,8.660571765217808,low,human-only
7987,0.5,1,12.381833960389065,medium,collaborative
7988,0.0,0,10.568494327892349,medium,human-only
7989,0.0,2,8.110164337683335,medium,human-only
7990,0.5,2,9.938284461919796,low,collaborative
7991,0.0,2,7.684655846248537,medium,human-only
7992,0.5,1,9.721366866740253,high,robot-only
7993,0.5,2,10.17708722579622,low,robot-only
7994,0.0,2,12.405097184660235,low,robot-only
7995,0.0,2,15.739337829876016,low,robot-only
7996,0.0,0,8.165244996677886,medium,human-only
7997,1.0,1,10.160471910590319,medium,human-only
7998,0.5,1,10.103370421174033,high,robot-only
7999,0.5,0,7.772725640155802,high,robot-only
8000,0.0,2,7.005287738711016,low,human-only
8001,1.0,0,11.860424025249316,low,collaborative
8002,0.5,1,10.12877551493756,high,robot-only
8003,0.5,0,10.940598569255455,low,collaborative
8004,0.5,2,11.007473135198417,medium,human-only
8005,0.0,2,10.562156034727746,medium,robot-only
8006,0.0,1,8.307892908304462,medium,human-only
8007,0.5,1,8.948196116995105,medium,robot-only
8008,0.5,0,11.542615662395047,high,human-only
8009,0.5,1,9.168579962157331,medium,robot-only
8010,1.0,1,7.816280502675196,high,collaborative
8011,0.5,1,9.400653378917482,high,human-only
8012,1.0,2,9.605752751801749,low,human-only
8013,0.5,0,5.305286124806178,medium,robot-only
8014,0.5,0,11.481658290963017,medium,robot-only
8015,0.5,2,7.896016740844649,medium,collaborative
8016,0.5,1,12.753370284048476,low,robot-only
8017,0.5,2,10.605289122396707,high,collaborative
8018,0.0,0,7.250627113091602,low,robot-only
8019,1.0,2,7.49920981882768,medium,human-only
8020,0.0,0,8.41231541155687,high,collaborative
8021,1.0,1,7.742827010427822,medium,collaborative
8022,0.0,2,9.012012235382507,medium,human-only
8023,0.0,2,8.567178117697697,high,human-only
8024,0.0,2,10.91001118014174,low,human-only
8025,1.0,1,9.482936486174978,medium,human-only
8026,0.5,0,9.281215474581826,high,human-only
8027,0.0,2,11.124104166754854,high,human-only
8028,1.0,0,9.28888590917891,low,human-only
8029,1.0,0,9.007821567605502,medium,robot-only
8030,0.5,1,9.675428124781297,high,collaborative
8031,0.0,2,7.827568052298156,low,human-only
8032,0.5,2,14.576559251263568,high,collaborative
8033,1.0,2,6.958385734978663,low,collaborative
8034,0.5,1,9.619116305919071,low,human-only
8035,1.0,2,10.66507007604114,medium,robot-only
8036,0.5,2,13.217111641903397,low,robot-only
8037,1.0,1,9.785490772628108,medium,collaborative
8038,1.0,1,8.45066883178206,medium,collaborative
8039,1.0,0,10.462698805799505,low,collaborative
8040,1.0,1,9.193623478960982,medium,robot-only
8041,0.5,1,12.019429769910545,medium,collaborative
8042,0.5,2,12.263114696618162,low,collaborative
8043,1.0,0,10.63115904608669,medium,human-only
8044,1.0,2,8.638788903311092,medium,collaborative
8045,0.0,1,9.332511490403398,low,robot-only
8046,0.5,0,10.037518839055378,high,robot-only
8047,0.5,1,11.479225886574106,medium,robot-only
8048,0.0,0,12.984553662938826,low,collaborative
8049,1.0,1,11.22383970251185,high,collaborative
8050,0.0,1,11.813449725241545,low,collaborative
8051,0.0,2,10.477871736371187,medium,collaborative
8052,1.0,1,10.706705882512416,high,human-only
8053,0.5,1,10.295223259098444,medium,robot-only
8054,0.0,2,9.766973708610893,high,collaborative
8055,1.0,2,12.913950413089978,low,robot-only
8056,1.0,2,12.45051848229593,medium,robot-only
8057,0.0,1,10.343179982042003,medium,robot-only
8058,0.0,0,8.755421224631942,low,collaborative
8059,0.5,0,9.25886877674953,medium,collaborative
8060,0.5,1,10.846005600378783,low,robot-only
8061,0.0,2,10.774955777996169,medium,robot-only
8062,1.0,1,11.96095130397168,medium,robot-only
8063,0.0,1,10.276452358477119,medium,collaborative
8064,0.5,0,9.106076718499938,high,human-only
8065,0.0,0,12.343528731235716,medium,collaborative
8066,0.0,2,9.840431317085697,medium,robot-only
8067,0.0,0,7.208864634368962,medium,human-only
8068,0.5,0,12.408079864784703,low,robot-only
8069,0.5,2,11.18161128627992,medium,robot-only
8070,0.5,2,7.331832791163601,high,robot-only
8071,1.0,2,13.15978103769979,low,collaborative
8072,0.0,1,7.555737496828427,medium,collaborative
8073,1.0,0,11.247028745117934,high,collaborative
8074,0.5,0,15.45332376547176,low,collaborative
8075,1.0,0,12.619276141941246,high,human-only
8076,0.5,0,9.597668639934989,medium,collaborative
8077,1.0,1,12.2762389084041,low,collaborative
8078,0.0,1,8.501570772518589,medium,collaborative
8079,0.5,2,11.386317760341992,low,collaborative
8080,1.0,2,11.123945174323888,medium,collaborative
8081,1.0,2,12.109934257432972,high,collaborative
8082,0.0,0,11.989517451358923,high,collaborative
8083,1.0,1,11.446940559173537,high,human-only
8084,0.0,0,9.327731404185396,medium,collaborative
8085,0.5,1,9.179579006130096,medium,human-only
8086,1.0,0,10.116763928818584,low,robot-only
8087,0.0,1,9.879452579479658,low,robot-only
8088,0.0,0,8.715005209933416,medium,collaborative
8089,1.0,0,11.791833894435726,low,robot-only
8090,1.0,0,8.29377605239262,medium,human-only
8091,1.0,0,8.962901835868097,low,human-only
8092,1.0,0,6.262366888601614,low,human-only
8093,0.0,1,11.66333917679617,high,robot-only
8094,0.5,2,8.804642280759396,high,collaborative
8095,0.5,2,6.98959681576056,low,robot-only
8096,0.5,2,9.73059266252303,medium,robot-only
8097,0.0,1,12.517746021086847,medium,human-only
8098,0.5,2,8.990610753299068,high,human-only
8099,0.5,0,8.875847086611504,high,collaborative
8100,0.0,0,13.536972555394232,medium,robot-only
8101,0.5,0,9.9989763138703,medium,human-only
8102,0.5,2,10.548798102185396,low,human-only
8103,1.0,2,10.71765498630467,medium,human-only
8104,1.0,1,9.420630740395186,low,human-only
8105,0.0,0,9.904392918520797,medium,collaborative
8106,0.0,2,11.947057954721682,high,robot-only
8107,0.0,0,8.298057897048853,low,collaborative
8108,0.5,0,8.2587103778799,medium,collaborative
8109,0.5,1,8.94884211285335,medium,robot-only
8110,1.0,0,12.550536709139546,low,robot-only
8111,1.0,0,6.391000977887307,medium,human-only
8112,0.5,2,6.977263159224966,high,robot-only
8113,0.5,0,8.50287773011344,low,human-only
8114,0.0,1,6.2531832967813905,low,human-only
8115,0.0,2,10.760032346276187,medium,robot-only
8116,0.5,1,12.674095014435517,high,collaborative
8117,1.0,1,12.082843681118707,low,collaborative
8118,0.0,1,8.34411262020516,high,human-only
8119,0.0,2,8.513831543887857,high,robot-only
8120,0.5,1,9.727618420628321,high,collaborative
8121,0.0,0,8.852314627830504,medium,robot-only
8122,0.5,2,8.97910058274686,high,collaborative
8123,0.0,1,11.074725647368398,low,robot-only
8124,0.5,1,11.613207552096998,low,robot-only
8125,0.0,2,11.130860729703913,high,collaborative
8126,0.5,1,7.17311768003638,medium,human-only
8127,1.0,2,9.57782051116175,medium,human-only
8128,1.0,2,8.690179037460503,medium,human-only
8129,0.5,0,9.725930892211114,low,robot-only
8130,0.5,0,8.603409807036332,low,robot-only
8131,1.0,2,12.135563970946679,low,human-only
8132,1.0,0,6.511367314321182,low,collaborative
8133,1.0,1,6.803192931663773,low,collaborative
8134,0.0,1,12.15402378578229,high,human-only
8135,0.5,0,7.642512790237504,low,robot-only
8136,0.0,2,8.259042130950913,high,human-only
8137,1.0,1,8.071738510211167,medium,human-only
8138,0.0,0,7.826720679369061,high,human-only
8139,0.0,2,10.670698645237723,high,collaborative
8140,0.0,1,12.470493654751603,medium,collaborative
8141,0.5,0,10.019955105588414,medium,human-only
8142,0.5,2,7.386376583196599,low,collaborative
8143,0.0,2,12.72543407760762,low,collaborative
8144,0.5,1,10.907947951995327,low,robot-only
8145,0.5,1,6.855319638722435,medium,collaborative
8146,0.5,2,11.79282984799211,high,robot-only
8147,1.0,2,10.810632032235974,high,human-only
8148,0.5,0,9.874445492793294,low,collaborative
8149,0.5,2,9.377913798594742,high,robot-only
8150,0.0,1,8.576332439458902,medium,human-only
8151,1.0,0,13.153271346697148,high,human-only
8152,0.0,1,14.481218958004462,low,human-only
8153,1.0,2,8.958031966829713,medium,collaborative
8154,0.5,2,10.701000509747557,low,robot-only
8155,0.0,0,8.436586309625534,medium,human-only
8156,0.5,1,9.812166575857136,high,human-only
8157,0.5,0,10.702395476152562,high,human-only
8158,0.5,2,9.766999901157051,high,collaborative
8159,1.0,0,9.445699585132408,medium,robot-only
8160,0.5,0,7.193439234512951,medium,collaborative
8161,0.0,0,8.13397930037809,high,collaborative
8162,0.5,1,9.422924067518798,medium,human-only
8163,0.0,1,11.897557661912277,medium,collaborative
8164,0.0,1,8.868536368529796,medium,collaborative
8165,0.5,0,9.351528985596389,high,robot-only
8166,0.5,0,11.552954813924702,medium,collaborative
8167,1.0,0,12.521501612956358,medium,collaborative
8168,0.5,1,11.25001557119158,medium,robot-only
8169,0.0,1,12.992602619136727,high,human-only
8170,0.0,0,11.31316418982047,medium,robot-only
8171,0.0,0,11.276145369851426,high,human-only
8172,0.5,2,9.472189427910436,low,robot-only
8173,0.5,1,9.374380675483906,low,human-only
8174,1.0,1,10.662662379014208,low,human-only
8175,0.5,1,11.796846936601744,medium,human-only
8176,0.5,0,7.169831124085839,low,collaborative
8177,0.0,2,10.999663991739537,low,human-only
8178,1.0,2,10.653636388969778,medium,human-only
8179,1.0,2,8.945717241319603,low,robot-only
8180,0.5,0,9.039051640275295,medium,collaborative
8181,0.0,0,7.993170458383871,high,robot-only
8182,1.0,2,11.269630135389697,low,collaborative
8183,1.0,2,8.790252507228129,medium,robot-only
8184,1.0,2,8.374407727193672,high,collaborative
8185,0.5,0,11.911698215259676,low,robot-only
8186,0.5,1,13.889628530775497,low,collaborative
8187,0.5,1,12.28806366698976,high,collaborative
8188,0.0,2,8.503997555148626,medium,collaborative
8189,0.5,1,10.18572034588739,high,collaborative
8190,0.0,0,9.00024867237382,medium,robot-only
8191,0.0,2,11.789668824092457,medium,human-only
8192,1.0,2,10.540164082572923,medium,human-only
8193,0.5,0,5.74707867347325,low,robot-only
8194,0.5,1,10.915909103433563,medium,robot-only
8195,0.0,1,10.486384830273508,low,collaborative
8196,1.0,0,9.582371929342544,high,collaborative
8197,0.5,0,8.672222412745267,medium,collaborative
8198,0.0,2,8.598336303655634,medium,robot-only
8199,0.0,1,11.709066864272831,low,human-only
8200,0.5,1,9.826057547213184,low,robot-only
8201,0.5,1,6.073627639645989,medium,collaborative
8202,1.0,1,9.901985083399145,medium,collaborative
8203,0.5,0,10.883232000294306,high,collaborative
8204,0.5,1,9.241975541235806,medium,collaborative
8205,0.0,0,8.029619272380005,medium,collaborative
8206,0.5,0,10.617206607020146,low,collaborative
8207,1.0,2,8.78628588598515,high,human-only
8208,1.0,0,12.54760753351346,medium,collaborative
8209,0.5,1,8.842518167827869,medium,robot-only
8210,0.5,2,4.866521375488718,medium,collaborative
8211,1.0,1,9.4103788960627,low,human-only
8212,0.0,1,9.427519530566107,medium,human-only
8213,0.5,0,10.603416623397127,low,collaborative
8214,0.0,1,12.866244963396191,medium,human-only
8215,0.5,2,9.143706952142246,low,robot-only
8216,0.5,2,9.605855215645057,high,human-only
8217,0.5,2,13.301804885436265,low,collaborative
8218,0.0,2,11.390736245246602,medium,robot-only
8219,0.5,1,9.396334545428266,high,robot-only
8220,0.5,2,7.929027842203988,medium,robot-only
8221,0.5,2,14.886051222488891,medium,collaborative
8222,1.0,2,6.928161309898503,high,human-only
8223,0.5,1,10.270437633298295,medium,robot-only
8224,1.0,2,8.379837603592632,medium,collaborative
8225,1.0,1,10.673166733568605,high,robot-only
8226,0.0,0,11.657890240722365,high,collaborative
8227,0.0,2,10.209959707595347,medium,robot-only
8228,0.0,1,8.441688219973353,medium,robot-only
8229,1.0,1,14.124914330758768,medium,collaborative
8230,1.0,1,9.617290829873179,high,robot-only
8231,1.0,1,7.901304805755302,high,human-only
8232,0.0,0,12.798283192446556,medium,robot-only
8233,0.5,1,14.046439205520915,high,robot-only
8234,0.0,0,7.40116055436007,high,collaborative
8235,0.5,1,8.491746796190785,low,collaborative
8236,1.0,0,8.981841753921525,high,human-only
8237,0.0,2,11.1311465669466,medium,human-only
8238,0.5,0,5.687769921988953,low,collaborative
8239,0.0,1,9.25515319337741,low,collaborative
8240,0.5,0,10.474927074740823,medium,human-only
8241,1.0,1,9.179983689220297,medium,collaborative
8242,1.0,1,11.51726992534864,high,collaborative
8243,1.0,2,9.020031499531061,high,robot-only
8244,0.0,0,10.361633655024407,medium,collaborative
8245,0.0,1,10.438642058771526,high,robot-only
8246,0.5,1,11.989969755509893,low,collaborative
8247,0.5,2,10.553138533731325,medium,human-only
8248,0.5,1,10.57253634636734,medium,collaborative
8249,1.0,2,8.134343439796666,medium,human-only
8250,0.5,0,4.961409226581782,high,human-only
8251,1.0,2,8.594885061073212,medium,robot-only
8252,0.5,1,9.036729465200635,medium,collaborative
8253,0.0,2,7.004960443924306,high,human-only
8254,0.5,2,9.74362886624425,medium,robot-only
8255,1.0,0,10.162327798535385,low,collaborative
8256,0.0,0,7.703001833330917,low,collaborative
8257,1.0,1,8.580719210760918,high,collaborative
8258,1.0,1,8.16403881711123,low,collaborative
8259,0.5,0,9.298973631559132,high,robot-only
8260,0.5,0,9.775176502848955,medium,human-only
8261,0.5,1,10.98489962866961,high,collaborative
8262,1.0,1,10.37485767668507,high,collaborative
8263,0.5,0,12.14382668980094,high,human-only
8264,0.0,0,13.000151461039893,medium,human-only
8265,0.0,1,12.310001317612937,medium,robot-only
8266,0.5,2,9.108718975103987,medium,human-only
8267,1.0,0,10.597835379241399,medium,robot-only
8268,0.5,1,8.07649920794842,low,human-only
8269,0.0,0,9.341539585664169,high,collaborative
8270,0.5,1,6.4390951955200855,medium,collaborative
8271,0.5,2,12.734549336152318,high,human-only
8272,1.0,1,12.487329211863578,medium,robot-only
8273,1.0,0,7.331548445302854,medium,human-only
8274,0.5,2,6.903369896878847,medium,collaborative
8275,0.5,2,11.741646082192968,medium,human-only
8276,0.5,0,10.282842545149983,high,robot-only
8277,1.0,0,12.708950766067321,medium,robot-only
8278,0.0,1,12.20460055299289,medium,human-only
8279,0.5,2,10.564235195746013,low,human-only
8280,1.0,1,9.233192008502119,medium,collaborative
8281,1.0,2,9.014277590672235,medium,collaborative
8282,0.0,2,10.243725571742559,high,collaborative
8283,0.5,1,10.72619622171033,low,robot-only
8284,1.0,1,9.63773440251764,medium,human-only
8285,0.0,2,7.14255044054277,low,collaborative
8286,0.5,2,13.998122893369214,high,robot-only
8287,0.5,2,7.986560596989575,low,robot-only
8288,0.5,1,12.3652993852759,high,collaborative
8289,0.5,2,10.291725828050179,low,human-only
8290,0.0,1,9.380184789193999,high,collaborative
8291,1.0,1,10.843912959106502,high,collaborative
8292,0.5,1,10.998167722523116,medium,human-only
8293,0.0,0,9.165727343300595,low,human-only
8294,0.5,1,8.108519329819543,low,robot-only
8295,1.0,1,8.823364422423728,high,collaborative
8296,0.0,0,12.51020110660017,medium,collaborative
8297,0.0,0,9.546678620491669,low,robot-only
8298,1.0,1,9.80356198845857,medium,robot-only
8299,1.0,0,7.459166890777594,medium,collaborative
8300,0.5,1,10.4265685064745,medium,human-only
8301,0.5,1,8.055831841845192,medium,collaborative
8302,0.0,2,8.555776992295113,medium,collaborative
8303,0.5,0,6.940666211473481,low,human-only
8304,0.5,0,13.418125883541538,high,collaborative
8305,1.0,1,11.474113001066138,medium,human-only
8306,0.5,0,4.843151232313855,medium,human-only
8307,0.0,0,11.691509571142774,high,robot-only
8308,1.0,1,11.042522435732455,low,human-only
8309,1.0,2,9.391486624338807,medium,human-only
8310,1.0,1,11.164917587661455,low,collaborative
8311,0.5,1,10.448660590431805,medium,human-only
8312,0.0,2,8.433167268774602,high,human-only
8313,0.5,2,9.656510460891102,low,collaborative
8314,0.0,0,9.324235670115483,low,robot-only
8315,0.5,1,11.405061946072134,medium,collaborative
8316,1.0,2,7.264397456255682,low,robot-only
8317,0.0,1,9.261577307142478,medium,collaborative
8318,0.5,0,12.975224195105312,low,human-only
8319,0.0,1,8.120456337923555,high,human-only
8320,0.0,2,8.231768636179481,low,human-only
8321,1.0,1,7.129482000779683,high,human-only
8322,0.0,1,10.815887414650481,low,collaborative
8323,0.5,1,11.257238568336449,high,collaborative
8324,1.0,0,12.555830988155043,high,robot-only
8325,1.0,2,8.259309858406834,low,human-only
8326,1.0,0,7.3660003377131975,high,human-only
8327,1.0,2,9.689675243638288,medium,collaborative
8328,0.0,0,10.22517694363108,high,collaborative
8329,0.5,1,8.248583849769446,medium,robot-only
8330,0.5,1,8.220064865326254,medium,collaborative
8331,0.5,2,9.02137456152482,high,human-only
8332,0.0,1,10.126967930344698,medium,collaborative
8333,1.0,2,12.255968972424524,medium,collaborative
8334,0.5,1,10.229509615514395,medium,robot-only
8335,0.5,2,10.301655523919257,high,human-only
8336,1.0,0,10.38028516360177,high,collaborative
8337,0.5,2,9.422468796344884,medium,human-only
8338,1.0,2,11.316324416775512,high,human-only
8339,0.5,1,8.30383435107858,low,human-only
8340,0.5,2,10.633354379052761,high,human-only
8341,0.5,2,9.085404174575903,medium,robot-only
8342,0.0,1,8.60179625801319,medium,collaborative
8343,0.0,1,10.709398655446817,high,robot-only
8344,0.0,1,10.928813549863,medium,human-only
8345,0.5,0,12.347912716210404,medium,human-only
8346,1.0,0,12.443139088063226,low,robot-only
8347,0.5,1,8.713090306263974,high,collaborative
8348,1.0,1,9.892520139184077,low,human-only
8349,1.0,1,11.262735167577922,low,robot-only
8350,0.0,2,10.149995349219733,low,collaborative
8351,0.0,1,7.947469205529714,low,human-only
8352,1.0,2,12.146509575891068,low,robot-only
8353,0.5,2,14.122985753496627,low,collaborative
8354,1.0,2,10.26754861170469,high,human-only
8355,0.5,2,8.112553349765165,medium,human-only
8356,1.0,1,9.00827820769759,high,human-only
8357,1.0,1,6.476447939077978,medium,collaborative
8358,0.0,1,10.933849557316185,medium,collaborative
8359,1.0,0,10.228681019422964,low,robot-only
8360,0.0,0,6.495384657579496,low,robot-only
8361,0.0,1,9.527964245544803,high,collaborative
8362,1.0,1,8.223912534839316,high,collaborative
8363,0.0,0,7.332511552127608,medium,human-only
8364,0.0,1,9.483817532522238,low,robot-only
8365,1.0,0,10.456162075016374,medium,human-only
8366,1.0,1,11.453562989886343,high,robot-only
8367,1.0,1,11.64254064964076,medium,human-only
8368,0.5,0,6.611565978791766,high,human-only
8369,0.0,2,10.092810348853142,high,human-only
8370,0.5,2,9.280373889238266,medium,collaborative
8371,1.0,1,12.131099160317966,medium,robot-only
8372,0.5,1,10.232350551702782,high,human-only
8373,0.5,1,10.588663933131187,medium,robot-only
8374,0.5,1,10.733800707768909,medium,human-only
8375,1.0,1,10.88194013353051,low,collaborative
8376,0.5,2,10.684806973438537,medium,robot-only
8377,0.5,1,7.460751325999792,high,robot-only
8378,1.0,0,4.238200859041534,medium,robot-only
8379,1.0,2,6.742455598706254,high,human-only
8380,0.5,0,9.819945776822522,low,collaborative
8381,0.5,0,6.925394898955427,high,collaborative
8382,1.0,2,7.4891424218973945,high,robot-only
8383,0.5,0,8.189827331362721,high,robot-only
8384,0.5,2,9.93592646087643,medium,collaborative
8385,0.5,2,8.321970334842442,low,robot-only
8386,0.5,0,5.524034969730499,low,collaborative
8387,0.5,1,10.037427912217275,low,human-only
8388,0.5,2,11.666940962785793,high,collaborative
8389,0.0,1,7.5111193883498935,medium,human-only
8390,1.0,2,8.510275633516468,medium,robot-only
8391,1.0,2,9.904883117686492,medium,collaborative
8392,0.5,2,12.21700368939887,low,collaborative
8393,0.0,2,10.764996979848888,high,robot-only
8394,0.0,1,9.322323384331622,high,human-only
8395,0.0,2,10.104173057781052,low,human-only
8396,0.5,0,12.549414607888188,medium,collaborative
8397,1.0,1,7.021049046106926,medium,human-only
8398,1.0,2,11.680893317256103,low,human-only
8399,0.0,0,11.140612416390024,high,human-only
8400,1.0,1,7.825491905424441,high,collaborative
8401,0.0,1,13.087309462539466,medium,human-only
8402,0.5,0,5.764474821370929,high,robot-only
8403,0.5,2,8.12609169323056,high,robot-only
8404,0.5,0,9.992454086995796,medium,collaborative
8405,0.5,0,10.952703508836713,medium,robot-only
8406,0.5,0,11.386667659902704,low,collaborative
8407,0.5,0,11.008250468417403,medium,collaborative
8408,1.0,2,10.41333424987558,high,human-only
8409,0.5,2,8.629671386976892,medium,robot-only
8410,0.5,1,11.13757415094868,high,robot-only
8411,0.0,1,8.53098299423607,medium,collaborative
8412,0.0,2,11.019594610223638,high,robot-only
8413,0.5,2,8.00010703464926,high,robot-only
8414,0.5,2,12.644260031092196,medium,robot-only
8415,1.0,1,9.540356164295492,low,human-only
8416,0.5,1,9.632692063048944,high,collaborative
8417,0.0,2,10.081698545109838,high,robot-only
8418,0.5,1,9.37652062748058,medium,collaborative
8419,1.0,1,12.451829901092871,high,robot-only
8420,0.0,1,8.127127064646805,medium,human-only
8421,0.0,1,11.350553789434281,low,robot-only
8422,0.5,1,11.989898810276424,medium,collaborative
8423,0.0,1,10.06693493110631,high,collaborative
8424,0.5,1,6.346181287266113,low,collaborative
8425,1.0,2,9.579590705276734,low,human-only
8426,1.0,2,10.63163142033872,high,robot-only
8427,0.5,1,10.982759497396346,low,human-only
8428,1.0,0,7.902869059561339,high,human-only
8429,0.0,0,8.92354228935691,high,human-only
8430,1.0,1,8.233364601143872,low,human-only
8431,0.0,1,9.975470001350793,medium,human-only
8432,1.0,1,9.514547255681379,low,collaborative
8433,0.0,1,7.8633049650861855,high,collaborative
8434,0.0,0,12.998248342437275,medium,collaborative
8435,0.5,2,8.805411498092075,high,robot-only
8436,0.5,0,11.982779035991381,medium,collaborative
8437,0.0,0,8.700184417318516,high,robot-only
8438,0.0,2,8.771102241436497,high,collaborative
8439,1.0,2,9.10061534631935,medium,human-only
8440,0.0,2,9.253798882196762,low,human-only
8441,1.0,2,9.645015521970619,high,collaborative
8442,0.5,2,8.98300099821867,low,human-only
8443,0.5,1,11.950610054946203,high,human-only
8444,0.0,1,11.777281984099575,high,collaborative
8445,1.0,2,5.9092302188421,low,collaborative
8446,0.5,1,11.058551498480803,medium,human-only
8447,0.5,2,11.955384113674056,low,robot-only
8448,1.0,0,11.590835853020096,medium,robot-only
8449,0.5,1,9.970008116311941,low,robot-only
8450,0.5,0,12.604549514811568,low,collaborative
8451,0.0,1,8.701563076061415,low,collaborative
8452,0.0,1,9.169871675975191,medium,human-only
8453,0.5,1,7.912866314173162,medium,human-only
8454,0.5,0,8.199875474970941,high,robot-only
8455,0.5,1,9.356521596890135,medium,collaborative
8456,1.0,0,11.049638480735565,medium,collaborative
8457,1.0,0,9.319611659597435,high,collaborative
8458,0.0,0,9.036366697410683,high,robot-only
8459,0.0,1,9.527218017250462,low,human-only
8460,1.0,2,12.837124558958639,medium,robot-only
8461,0.5,0,6.716609548217317,high,human-only
8462,0.5,1,12.203849183485747,medium,human-only
8463,0.0,1,10.549759886602057,low,human-only
8464,0.5,0,12.15135131884027,medium,human-only
8465,0.5,1,11.168399766338364,high,robot-only
8466,0.5,1,10.919713258703375,high,robot-only
8467,0.5,2,9.974240981178456,low,robot-only
8468,0.0,2,9.943212033682572,medium,collaborative
8469,0.0,1,11.606940087514957,medium,robot-only
8470,1.0,1,9.175316962333678,low,collaborative
8471,1.0,1,6.656004097414918,low,collaborative
8472,0.5,1,12.414315212533626,medium,robot-only
8473,0.0,1,9.27706233925436,medium,robot-only
8474,1.0,0,10.337239202282362,low,collaborative
8475,0.5,0,7.610844963659165,low,collaborative
8476,0.5,0,12.468897341984277,medium,human-only
8477,1.0,0,10.90091598042566,medium,collaborative
8478,0.0,0,8.97737294713881,low,collaborative
8479,1.0,2,8.474710511622602,low,robot-only
8480,0.0,0,9.904687561052237,high,collaborative
8481,0.5,0,11.645613162754989,medium,collaborative
8482,1.0,0,8.464308787767202,high,collaborative
8483,0.5,0,5.609190923286997,high,collaborative
8484,0.5,1,10.624742337712373,medium,collaborative
8485,0.0,2,10.615778734748545,low,robot-only
8486,1.0,2,10.21393175547872,high,robot-only
8487,1.0,1,7.552742138044092,medium,human-only
8488,1.0,0,13.98840938919767,medium,human-only
8489,0.5,0,7.976845523123834,medium,robot-only
8490,0.5,1,9.250872403514794,high,robot-only
8491,0.5,1,10.46526884103838,low,human-only
8492,1.0,1,8.767509677449238,medium,collaborative
8493,0.0,2,5.544422056822601,high,collaborative
8494,0.0,2,7.055083367668628,medium,robot-only
8495,0.0,2,7.370518283364762,high,human-only
8496,1.0,1,9.736089480935725,low,robot-only
8497,0.0,2,12.724317389851496,medium,collaborative
8498,1.0,1,9.988679896723957,medium,robot-only
8499,0.0,2,10.507391668084823,medium,collaborative
8500,1.0,0,13.570922278181786,low,collaborative
8501,0.5,1,12.635823870123122,high,collaborative
8502,0.5,1,7.724188068177679,high,collaborative
8503,1.0,2,9.276831885746187,high,robot-only
8504,0.0,0,9.24609904472686,medium,collaborative
8505,0.0,0,13.248444833291108,medium,human-only
8506,0.5,2,9.135439852563865,medium,collaborative
8507,1.0,0,9.098370109494294,low,collaborative
8508,0.0,2,8.423563393964372,low,human-only
8509,1.0,1,7.578560912592127,medium,collaborative
8510,0.5,1,12.379128215005737,medium,collaborative
8511,0.0,0,9.745525334820844,high,collaborative
8512,0.0,0,9.813663304536213,medium,collaborative
8513,0.5,1,9.804530411676032,medium,robot-only
8514,0.5,2,10.503499444914247,medium,robot-only
8515,0.5,0,9.792050681859136,medium,robot-only
8516,0.5,1,8.279218223401308,low,human-only
8517,0.5,1,8.644878357831091,low,robot-only
8518,1.0,1,8.933148039096649,high,human-only
8519,0.0,1,12.94576869692598,high,human-only
8520,0.0,2,13.461447407983202,medium,robot-only
8521,0.5,1,11.65732429180552,low,collaborative
8522,1.0,0,11.984928736774815,medium,human-only
8523,0.0,1,13.112498359885423,medium,collaborative
8524,0.0,2,10.705303236408882,low,collaborative
8525,0.0,2,8.498866439142935,medium,human-only
8526,1.0,1,6.111746314641775,medium,collaborative
8527,0.5,1,9.980365382054753,medium,human-only
8528,0.5,1,8.796762237620678,high,collaborative
8529,0.0,0,11.93451587281351,high,robot-only
8530,0.0,1,7.322468602080104,high,collaborative
8531,1.0,1,12.965276655538384,medium,collaborative
8532,0.0,1,15.288313881038377,high,human-only
8533,1.0,0,12.896633706598879,low,robot-only
8534,0.0,1,7.664322756852083,low,robot-only
8535,0.5,0,4.7058103546188335,low,human-only
8536,0.5,2,8.110257478912494,medium,collaborative
8537,1.0,1,8.590846384751515,high,human-only
8538,0.5,1,9.04104430461807,medium,robot-only
8539,0.5,0,11.393822086999123,high,human-only
8540,1.0,0,9.77248177162595,high,collaborative
8541,0.0,0,7.133087134225358,medium,human-only
8542,1.0,1,7.573076049455841,low,human-only
8543,0.5,1,11.724535538634228,medium,collaborative
8544,0.5,2,9.777387441309378,high,human-only
8545,1.0,2,9.871524526461124,low,collaborative
8546,0.0,0,10.015537356001555,medium,collaborative
8547,0.5,2,10.116759661564863,high,collaborative
8548,1.0,0,12.93725637126592,high,collaborative
8549,0.0,2,9.633196630946046,medium,human-only
8550,0.5,1,11.18557572208862,high,collaborative
8551,1.0,1,11.381613482602607,low,collaborative
8552,1.0,1,8.107299666695296,medium,human-only
8553,1.0,2,10.802648881124558,medium,human-only
8554,0.5,0,7.084213464896234,low,human-only
8555,0.5,2,9.552536774577343,medium,collaborative
8556,1.0,1,11.362429753193886,medium,human-only
8557,0.5,0,8.597077181581724,low,human-only
8558,0.0,2,9.3205375941974,medium,collaborative
8559,1.0,2,7.766992836662199,medium,collaborative
8560,1.0,1,12.258875089603736,high,collaborative
